ts_code,pm,month_end_date,ret_cc_12m,mae_12m,universe_clean
002650.SZ,2018-02,2018-02-28,-0.25531914893617025,-0.02765957446808509,ALL_A
300026.SZ,2023-08,2023-08-31,-0.25525611178777197,-0.06081081081081097,ALL_A
600616.SH,2018-02,2018-02-28,-0.25512056698585794,-0.07323568575233019,ALL_A
600195.SH,2011-12,2011-12-30,-0.25491125847129403,-0.10899653979238766,ALL_A
601857.SH,2019-08,2019-08-30,-0.2548217423928284,-0.016339869281045805,TOP100
603111.SH,2018-06,2018-06-29,-0.25416036308623313,-0.04236006051437213,ALL_A
000408.SZ,2018-08,2018-08-31,-0.2538860103626942,-0.10356376252539312,TOP500
002324.SZ,2018-01,2018-01-31,-0.2531682195522029,-0.09990253411306038,ALL_A
300202.SZ,2018-06,2018-06-29,-0.2531160115052733,-0.13518696069031644,ALL_A
600499.SH,2011-09,2011-09-30,-0.2530450629571961,-0.09468438538205981,ALL_A
000638.SZ,2024-04,2024-04-30,-0.2530120481927711,-0.2240963855421687,ALL_A
600012.SH,2018-03,2018-03-30,-0.25289419637927335,-0.12381951731374607,ALL_A
600998.SH,2018-07,2018-07-31,-0.2528838547285148,-0.1098765432098765,TOP300
600114.SH,2018-08,2018-08-31,-0.2528360075914423,-0.09978681621677932,ALL_A
603988.SH,2018-02,2018-02-05,-0.2525989317098386,-0.0431159420289855,ALL_A
300833.SZ,2024-06,2024-06-28,-0.2523059538653366,-0.21767241379310343,ALL_A
300061.SZ,2018-07,2018-07-31,-0.25226390685640365,-0.16558861578266504,ALL_A
002452.SZ,2017-05,2017-05-31,-0.25179677341088413,-0.05368098159509194,ALL_A
002482.SZ,2018-05,2018-05-31,-0.2516548747158437,-0.18297872340425525,ALL_A
600718.SH,2018-01,2018-01-31,-0.25130832509025103,-0.1708051166290443,ALL_A
002211.SZ,2021-07,2021-07-30,-0.25129533678756477,-0.06476683937823835,ALL_A
300259.SZ,2018-01,2018-01-31,-0.2511440802736188,-0.07200000000000006,ALL_A
002580.SZ,2017-05,2017-05-31,-0.25101763907734065,-0.06377204884667564,ALL_A
000625.SZ,2018-02,2018-02-28,-0.25084156067908936,-0.09924937447873217,TOP300
600094.SH,2020-11,2020-11-30,-0.2501561350243323,-0.18432203389830493,ALL_A
000850.SZ,2017-11,2017-11-30,-0.2501535776529784,-0.06131078224101494,ALL_A
600054.SH,2017-11,2017-11-30,-0.2499845268304759,-0.03666427030913,ALL_A
002928.SZ,2023-06,2023-06-30,-0.24970414201183433,-0.053254437869822535,ALL_A
002713.SZ,2018-10,2018-10-31,-0.24970332158203,-0.07323395981853531,ALL_A
002244.SZ,2018-05,2018-05-31,-0.24889915957823505,-0.12137681159420288,ALL_A
002174.SZ,2017-11,2017-11-30,-0.2487278501736323,-0.03317535545023709,ALL_A
002541.SZ,2017-11,2017-11-30,-0.24868440500618505,-0.08665749656121047,ALL_A
000939.SZ,2012-07,2012-07-31,-0.2483048679076313,-0.035493827160493874,ALL_A
600861.SH,2017-11,2017-11-30,-0.24828726671391466,-0.07831325301204839,ALL_A
600637.SH,2017-11,2017-11-30,-0.24824806958874257,-0.08398220244716359,TOP300
300878.SZ,2024-01,2024-01-31,-0.24807795643367925,-0.266559829059829,ALL_A
000860.SZ,2021-07,2021-07-30,-0.2480591537367397,-0.03491351697629719,ALL_A
002479.SZ,2018-04,2018-04-27,-0.24741543711733416,-0.16269841269841268,ALL_A
002696.SZ,2019-01,2019-01-31,-0.2470622952754742,-0.11303191489361697,ALL_A
002291.SZ,2011-05,2011-05-31,-0.24692554938336309,-0.05221674876847293,ALL_A
600830.SH,2011-09,2011-09-30,-0.24682628667379058,-0.08904109589041098,ALL_A
002343.SZ,2012-03,2012-03-30,-0.24679374762724848,-0.01806684733514008,ALL_A
002040.SZ,2011-11,2011-11-30,-0.24678851519899347,-0.197749196141479,ALL_A
000422.SZ,2013-06,2013-06-28,-0.24661731120001218,-0.09777777777777774,ALL_A
600359.SH,2011-12,2011-12-30,-0.24619640387275243,-0.17842323651452285,ALL_A
000028.SZ,2017-11,2017-11-30,-0.24542967499868196,-0.06509072748460132,TOP500
002128.SZ,2013-06,2013-06-28,-0.24537021020011762,-0.06750572082379858,TOP300
600797.SH,2011-09,2011-09-30,-0.24530204177802162,-0.0195381882770872,ALL_A
600621.SH,2011-11,2011-11-30,-0.244934152406026,-0.21886792452830184,ALL_A
300041.SZ,2011-12,2011-12-30,-0.24480513781884294,-0.169751454257007,ALL_A
600588.SH,2012-01,2012-01-31,-0.24475175156464524,-0.06079027355623101,TOP300
000909.SZ,2011-11,2011-11-30,-0.24435977887344973,-0.22036082474226804,ALL_A
002035.SZ,2021-01,2021-01-29,-0.2442302225614592,-0.07858048162230669,ALL_A
002214.SZ,2012-03,2012-03-30,-0.24405303373873588,-0.08740475123263103,ALL_A
600109.SH,2017-12,2017-12-29,-0.24392102504689406,-0.03563941299790363,TOP500
002514.SZ,2020-02,2020-02-28,-0.2435897435897436,-0.05555555555555558,ALL_A
300410.SZ,2018-08,2018-08-31,-0.24357744837824624,-0.036602534021586086,ALL_A
000919.SZ,2017-11,2017-11-30,-0.24320153299499658,-0.043624161073825385,ALL_A
600877.SH,2011-12,2011-12-30,-0.24285714285714288,-0.05952380952380942,ALL_A
600031.SH,2012-08,2012-08-31,-0.24284528090111823,-0.11448834853090162,TOP100
600839.SH,2011-09,2011-09-30,-0.24230769230769234,-0.06538461538461537,TOP300
002538.SZ,2018-02,2018-02-02,-0.24175592576934923,-0.09946949602122013,ALL_A
002211.SZ,2011-12,2011-12-30,-0.24074074074074092,-0.10185185185185197,ALL_A
300347.SZ,2023-06,2023-06-30,-0.24053739256294515,-0.03770149452728733,TOP300
002169.SZ,2011-12,2011-12-30,-0.24036979969183359,-0.13405238828967636,ALL_A
002729.SZ,2018-02,2018-02-28,-0.24025689313719445,-0.1809942323537489,ALL_A
600393.SH,2021-02,2021-02-26,-0.24022346368715064,-0.1843575418994412,ALL_A
603520.SH,2022-07,2022-07-29,-0.24011446910606682,-0.11745886654478987,ALL_A
002780.SZ,2021-04,2021-04-30,-0.24005582693649685,-0.05652477320307048,ALL_A
000811.SZ,2012-03,2012-03-30,-0.24002876645871918,-0.06989247311827951,ALL_A
600879.SH,2011-09,2011-09-30,-0.23995656894679696,-0.07600434310532034,ALL_A
600241.SH,2018-02,2018-02-07,-0.23985707597151373,-0.19506172839506164,ALL_A
002348.SZ,2011-09,2011-09-30,-0.23977198185463366,-0.01309164149043307,ALL_A
000551.SZ,2018-01,2018-01-31,-0.23959676159393006,-0.18848167539267013,ALL_A
300037.SZ,2011-12,2011-12-30,-0.2395436389787461,-0.1988516168026594,ALL_A
600265.SH,2020-02,2020-02-28,-0.2394299287410926,-0.04085510688836114,ALL_A
002512.SZ,2018-11,2018-11-30,-0.23913043478260876,-0.18322981366459645,ALL_A
600335.SH,2018-02,2018-02-28,-0.2390768535869281,-0.08870116156282981,ALL_A
002028.SZ,2011-04,2011-04-29,-0.23879459801324032,-0.20298675664512245,ALL_A
000910.SZ,2018-07,2018-07-31,-0.23878281972535442,-0.16139076645667494,ALL_A
603517.SH,2024-01,2024-01-31,-0.23843202189027768,-0.11620947630922696,ALL_A
600732.SH,2024-01,2024-01-31,-0.23840579710144938,-0.0905797101449276,TOP500
002117.SZ,2018-01,2018-01-31,-0.2383023855587979,-0.2005780346820809,ALL_A
002518.SZ,2018-05,2018-05-31,-0.2382182673560309,-0.29518306110248227,ALL_A
002928.SZ,2023-08,2023-08-31,-0.23809523809523803,-0.051587301587301515,ALL_A
000413.SZ,2019-12,2019-12-31,-0.23809523809523803,-0.10714285714285698,ALL_A
600746.SH,2011-12,2011-12-30,-0.2378472222222222,-0.1475694444444443,ALL_A
000882.SZ,2017-11,2017-11-30,-0.23778501628664483,-0.04234527687296408,ALL_A
600543.SH,2017-11,2017-11-30,-0.23773987206823022,-0.05863539445628996,ALL_A
300356.SZ,2021-01,2021-01-29,-0.23728813559322026,-0.1670702179176755,ALL_A
002212.SZ,2022-02,2022-02-28,-0.2371429821928771,-0.2551020408163266,ALL_A
002588.SZ,2017-04,2017-04-28,-0.2361290839125496,-0.1712643678160919,ALL_A
000596.SZ,2024-07,2024-07-31,-0.23602595078066302,-0.16773816481589732,TOP300
300305.SZ,2017-05,2017-05-31,-0.23583815028901733,-0.062427745664739964,ALL_A
600060.SH,2018-07,2018-07-31,-0.2356681609588307,-0.13943161634103018,ALL_A
000518.SZ,2023-06,2023-06-30,-0.23552123552123538,-0.06177606177606154,ALL_A
000655.SZ,2012-07,2012-07-31,-0.23548046462513206,-0.04857444561774038,ALL_A
300523.SZ,2021-01,2021-01-29,-0.23545589597160055,-0.09924812030075192,ALL_A
300239.SZ,2017-11,2017-11-30,-0.2346774550361702,-0.06433823529411775,ALL_A
300305.SZ,2024-01,2024-01-31,-0.23427599827006262,-0.31358381502890165,ALL_A
002437.SZ,2018-02,2018-02-07,-0.23424148716439475,-0.019332161687170557,ALL_A
600596.SH,2023-04,2023-04-28,-0.23411418312387777,-0.10799999999999987,ALL_A
603288.SH,2022-10,2022-10-31,-0.23410113055241621,-0.003686327077747964,TOP100
300157.SZ,2018-02,2018-02-28,-0.23407643312101922,-0.12101910828025486,ALL_A
002053.SZ,2011-12,2011-12-30,-0.2338472265261854,-0.09869848156182215,ALL_A
600557.SH,2017-12,2017-12-29,-0.23369654264189033,-0.03857566765578635,ALL_A
605081.SH,2024-01,2024-01-31,-0.23360287511230926,-0.2848158131177,ALL_A
002343.SZ,2012-06,2012-06-29,-0.2335646690252512,-0.12700106723585913,ALL_A
600122.SH,2011-09,2011-09-30,-0.23353293413173648,-0.041916167664670656,ALL_A
000888.SZ,2018-07,2018-07-31,-0.2334888075296322,-0.12103352725813721,ALL_A
000010.SZ,2023-04,2023-04-28,-0.2334630350194553,-0.14396887159533067,ALL_A
300330.SZ,2017-07,2017-07-31,-0.23284100781928752,-0.04778453518679404,ALL_A
002559.SZ,2017-11,2017-11-30,-0.2325207721565945,-0.03376906318082795,ALL_A
600061.SH,2011-12,2011-12-30,-0.23239436619718312,-0.147887323943662,ALL_A
002228.SZ,2011-12,2011-12-30,-0.23229261448332184,-0.13425129087779686,ALL_A
002015.SZ,2018-01,2018-01-31,-0.2322357019064124,-0.21837088388214887,ALL_A
000429.SZ,2011-06,2011-06-30,-0.23214949795463002,-0.0461165048543688,ALL_A
688711.SH,2024-01,2024-01-31,-0.23200832830032747,-0.2552828902522154,ALL_A
300404.SZ,2017-05,2017-05-31,-0.23146884947703505,-0.09049567985447937,ALL_A
600718.SH,2011-05,2011-05-31,-0.2313829787234043,-0.07712765957446799,TOP300
600227.SH,2018-06,2018-06-29,-0.2313829787234042,-0.11968085106382975,ALL_A
300594.SZ,2021-04,2021-04-30,-0.23134416377204436,-0.02993051843933736,ALL_A
600748.SH,2017-11,2017-11-30,-0.23114264376400295,-0.05663430420711957,ALL_A
300083.SZ,2018-08,2018-08-31,-0.23097112860892388,-0.11023622047244086,ALL_A
600403.SH,2024-01,2024-01-31,-0.2303370786516853,-0.2219101123595505,ALL_A
000815.SZ,2017-04,2017-04-28,-0.2302309307207837,-0.1301609517144855,ALL_A
600276.SH,2021-08,2021-08-31,-0.23019878065899135,-0.019247787610619627,TOP100
002281.SZ,2012-01,2012-01-31,-0.2298373711436119,-0.04528301886792452,ALL_A
600685.SH,2018-04,2018-04-27,-0.22983257229832577,-0.16336884830035525,TOP500
000516.SZ,2024-01,2024-01-31,-0.22979397781299515,-0.137876386687797,ALL_A
000636.SZ,2022-01,2022-01-28,-0.22948737865260627,-0.024691358024691357,ALL_A
002045.SZ,2018-06,2018-06-29,-0.22939119703825595,-0.1286713286713287,ALL_A
002395.SZ,2021-01,2021-01-29,-0.22877173151442198,-0.07332293291731673,ALL_A
300097.SZ,2018-08,2018-08-31,-0.22866344605475042,-0.09259259259259256,ALL_A
600969.SH,2018-01,2018-01-31,-0.22863671898490578,-0.11141304347826075,ALL_A
002180.SZ,2023-06,2023-06-30,-0.2286131386861313,-0.06569343065693434,TOP300
300221.SZ,2018-09,2018-09-28,-0.22861150070126235,-0.33099579242636756,ALL_A
300303.SZ,2018-01,2018-01-31,-0.22852553712484602,-0.1351351351351353,ALL_A
000927.SZ,2012-09,2012-09-28,-0.2283467454629281,-0.10165975103734437,TOP500
600827.SH,2011-12,2011-12-30,-0.2283308364571387,-0.04309586631486351,TOP300
000550.SZ,2017-05,2017-05-31,-0.22811007665423355,-0.04253164556962019,ALL_A
002119.SZ,2011-09,2011-09-30,-0.2278325123152709,-0.11822660098522164,ALL_A
002585.SZ,2017-12,2017-12-29,-0.22691908569898,-0.09228441754916805,ALL_A
301212.SZ,2023-12,2023-12-29,-0.22690944881889763,-0.2577777777777779,ALL_A
002435.SZ,2018-07,2018-07-31,-0.2268428123839772,-0.08691416457658341,ALL_A
000504.SZ,2018-08,2018-08-31,-0.22660944206008582,-0.1304721030042918,ALL_A
003038.SZ,2023-05,2023-05-31,-0.22636014193164677,-0.032855241574508476,ALL_A
600512.SH,2011-11,2011-11-30,-0.22619047619047605,-0.1517857142857142,ALL_A
300441.SZ,2022-03,2022-03-31,-0.22608359310534532,-0.3089743589743591,ALL_A
000665.SZ,2017-11,2017-11-30,-0.22592435982784254,-0.04394531250000022,ALL_A
600319.SH,2018-03,2018-03-30,-0.22584856396866848,-0.06396866840731075,ALL_A
000065.SZ,2011-12,2011-12-30,-0.2258127890605005,-0.11307137129109868,ALL_A
000753.SZ,2017-11,2017-11-30,-0.22564102564102562,-0.03589743589743588,ALL_A
603889.SH,2018-04,2018-04-27,-0.225552731616387,-0.024539877300613244,ALL_A
000672.SZ,2022-09,2022-09-30,-0.2251234497519211,-0.20678513731825532,ALL_A
002410.SZ,2023-10,2023-10-31,-0.2249827592245699,-0.03528773072747038,TOP500
600547.SH,2013-07,2013-07-31,-0.22492451214729448,-0.02280130293159599,TOP100
600316.SH,2018-01,2018-01-31,-0.2249177996978583,-0.2250384024577573,ALL_A
002290.SZ,2011-12,2011-12-30,-0.22468771368055884,-0.09722222222222221,ALL_A
603602.SH,2020-09,2020-09-30,-0.2246111561654901,-0.08906882591093113,ALL_A
000566.SZ,2018-07,2018-07-31,-0.22442076183313153,-0.2257247576657332,ALL_A
002176.SZ,2023-04,2023-04-28,-0.22426177174780515,-0.07581803671189136,ALL_A
600997.SH,2013-06,2013-06-28,-0.22416040100250623,-0.05789473684210511,ALL_A
000722.SZ,2017-11,2017-11-30,-0.2240616577856972,-0.1271617497456765,ALL_A
600509.SH,2018-02,2018-02-28,-0.223940721133985,-0.10016420361247946,ALL_A
600308.SH,2011-11,2011-11-30,-0.22393331870336686,-0.1609756097560976,ALL_A
603096.SH,2020-10,2020-10-30,-0.22384452181738101,-0.06362153344208787,ALL_A
600369.SH,2017-05,2017-05-31,-0.2237622571234178,-0.04387568555758681,TOP300
600165.SH,2018-07,2018-07-31,-0.22373540856031127,-0.3268482490272373,ALL_A
002206.SZ,2018-01,2018-01-31,-0.22370331816896705,-0.11832061068702293,ALL_A
000711.SZ,2020-05,2020-05-29,-0.22364217252396157,-0.015974440894568676,ALL_A
002521.SZ,2018-03,2018-03-30,-0.22354466426858532,-0.05995203836930463,ALL_A
600981.SH,2017-11,2017-11-30,-0.22346734644295285,-0.07190635451505023,ALL_A
002775.SZ,2018-06,2018-06-29,-0.22297328367131097,-0.08242307193886711,ALL_A
300011.SZ,2011-05,2011-05-31,-0.22289470059834426,-0.12982998454404948,ALL_A
300195.SZ,2018-07,2018-07-31,-0.222809905405441,-0.09354536950420955,ALL_A
600880.SH,2011-05,2011-05-31,-0.22244200392983304,-0.10193826274228279,TOP500
002051.SZ,2018-09,2018-09-28,-0.22243119924631827,-0.22179878048780488,ALL_A
601717.SH,2013-06,2013-06-28,-0.22239999999999993,-0.06472672897196263,TOP500
002027.SZ,2011-09,2011-09-30,-0.2222222222222222,-0.09898989898989896,ALL_A
000933.SZ,2013-06,2013-06-28,-0.222079703021407,-0.04484304932735439,TOP500
600854.SH,2011-11,2011-11-30,-0.22197309417040356,-0.21973094170403584,ALL_A
600806.SH,2011-12,2011-12-30,-0.22166842458322278,-0.10269360269360261,ALL_A
002662.SZ,2018-01,2018-01-31,-0.2214783196576544,-0.3271812080536912,ALL_A
002411.SZ,2018-09,2018-09-21,-0.22146673142302076,-0.2622632345798931,ALL_A
000042.SZ,2023-12,2023-12-29,-0.22125435540069693,-0.16202090592334506,ALL_A
600126.SH,2011-12,2011-12-30,-0.22123008536096433,-0.06030150753768837,ALL_A
000506.SZ,2018-02,2018-02-27,-0.22098214285714302,-0.314732142857143,ALL_A
600829.SH,2018-05,2018-05-31,-0.22087912087912098,-0.24175824175824168,ALL_A
600508.SH,2012-11,2012-11-30,-0.2208502526338343,-0.05152394775036284,TOP300
002343.SZ,2012-01,2012-01-31,-0.22012545829779118,-0.057241977450130044,ALL_A
000042.SZ,2018-10,2018-10-31,-0.22004103127361585,-0.09953343701399675,ALL_A
300307.SZ,2018-02,2018-02-28,-0.2196827685652486,-0.09178082191780812,ALL_A
601179.SH,2017-11,2017-11-30,-0.21947390681936485,-0.0597345132743361,TOP500
600814.SH,2018-02,2018-02-28,-0.21946736911603204,-0.07284768211920523,ALL_A
300649.SZ,2024-01,2024-01-31,-0.21905428432327168,-0.43229166666666663,ALL_A
000616.SZ,2021-06,2021-06-30,-0.21875,-0.08333333333333326,ALL_A
000697.SZ,2018-06,2018-06-29,-0.21866295264623947,-0.10306406685236758,ALL_A
002832.SZ,2024-07,2024-07-31,-0.21856103729776555,-0.144046114538543,ALL_A
002557.SZ,2023-08,2023-08-31,-0.218525944007805,-0.06565809379727683,ALL_A
600456.SH,2012-07,2012-07-31,-0.2184257871972669,-0.015544041450777368,ALL_A
000418.SZ,2011-11,2011-11-30,-0.21841090584196377,-0.1565495207667732,ALL_A
301258.SZ,2023-10,2023-10-31,-0.21832636284972584,-0.07614652437265634,ALL_A
603556.SH,2018-06,2018-06-29,-0.21813426648712442,-0.0919097413318658,ALL_A
600602.SH,2011-12,2011-12-30,-0.21748878923766812,-0.11210762331838553,ALL_A
002558.SZ,2021-07,2021-07-30,-0.2174001615801423,-0.09007352941176483,ALL_A
300250.SZ,2017-05,2017-05-31,-0.21729053117674135,-0.07203907203907212,ALL_A
300511.SZ,2024-01,2024-01-31,-0.21728971962616817,-0.3130841121495327,ALL_A
000042.SZ,2023-09,2023-09-28,-0.21706586826347285,-0.08233532934131726,ALL_A
002789.SZ,2024-02,2024-02-29,-0.21699078812691897,-0.2978505629477992,ALL_A
002736.SZ,2017-12,2017-12-29,-0.21690521199027812,-0.03870967741935483,TOP100
600695.SH,2021-02,2021-02-26,-0.21678321678321688,-0.289044289044289,ALL_A
600535.SH,2018-08,2018-08-31,-0.21660317154685127,-0.10814479638009056,TOP300
002504.SZ,2018-01,2018-01-31,-0.21621621621621623,-0.25798525798525795,ALL_A
002055.SZ,2018-07,2018-07-31,-0.21613445378151264,-0.13602941176470584,ALL_A
601699.SH,2012-08,2012-08-31,-0.21611822208469478,-0.06046235921754606,TOP100
002193.SZ,2018-11,2018-11-30,-0.21597679662928004,-0.11077235772357708,ALL_A
002187.SZ,2011-12,2011-12-30,-0.21594833993511897,-0.07302405498281794,ALL_A
002395.SZ,2011-12,2011-12-30,-0.21580792292786366,-0.10300925925925919,ALL_A
002184.SZ,2011-12,2011-12-30,-0.21577235772357717,-0.12162162162162171,ALL_A
600090.SH,2020-07,2020-07-31,-0.2154696132596685,-0.05524861878453036,ALL_A
600727.SH,2017-11,2017-11-30,-0.2151088348271446,-0.06658130601792567,ALL_A
603566.SH,2018-06,2018-06-29,-0.21507289304392085,-0.050600885515496574,ALL_A
605068.SH,2024-01,2024-01-31,-0.2148414123279474,-0.18671454219030525,ALL_A
688315.SH,2024-01,2024-01-31,-0.21465971272668516,-0.2163554410817773,ALL_A
600982.SH,2017-11,2017-11-30,-0.21456694818866007,-0.032558139534883734,ALL_A
600261.SH,2018-02,2018-02-28,-0.21446709030020472,-0.10403397027600869,ALL_A
000998.SZ,2018-08,2018-08-31,-0.2142464318273477,-0.06787048567870468,TOP500
000711.SZ,2018-10,2018-10-31,-0.214046822742475,-0.06856187290969895,ALL_A
000591.SZ,2018-02,2018-02-28,-0.2135411450187601,-0.10483870967741926,ALL_A
000028.SZ,2018-02,2018-02-28,-0.21341903943195017,-0.06159292035398223,TOP500
603788.SH,2018-08,2018-08-31,-0.21337141648154034,-0.09754738015607578,ALL_A
300082.SZ,2011-12,2011-12-30,-0.21325012959049405,-0.07741935483870965,ALL_A
300686.SZ,2021-03,2021-03-31,-0.21317506678741416,-0.016949152542372836,ALL_A
000620.SZ,2020-03,2020-03-31,-0.21276595744680837,-0.07801418439716301,ALL_A
603826.SH,2024-11,2024-11-29,-0.2127096204766108,-0.15887025595763482,ALL_A
600804.SH,2018-02,2018-02-08,-0.21260020468194873,-0.0638977635782747,ALL_A
603559.SH,2023-05,2023-05-31,-0.2125603864734299,-0.06119162640901765,ALL_A
300363.SZ,2017-07,2017-07-17,-0.21245352349515778,0.0,ALL_A
603896.SH,2024-01,2024-01-31,-0.2123851628508927,-0.10685249709639955,ALL_A
601111.SH,2013-06,2013-06-28,-0.21218748872614468,-0.1044319780655868,TOP100
300046.SZ,2012-01,2012-01-31,-0.21216207262125641,-0.051948051948052076,ALL_A
600561.SH,2017-05,2017-05-31,-0.21187203062025595,-0.05908096280087538,ALL_A
002631.SZ,2024-01,2024-01-31,-0.21148911572968854,-0.30470347648261764,ALL_A
600293.SH,2018-04,2018-04-27,-0.2113862655396801,-0.22194805662620232,ALL_A
002162.SZ,2018-02,2018-02-28,-0.21136363636363642,-0.09090909090909094,ALL_A
688022.SH,2024-01,2024-01-31,-0.2113156100886161,-0.27948193592365367,ALL_A
002048.SZ,2018-03,2018-03-30,-0.21123275816044185,-0.19364691508857668,ALL_A
300575.SZ,2023-10,2023-10-31,-0.21100539820251507,-0.05693069306930687,ALL_A
300058.SZ,2017-12,2017-12-29,-0.21070982598965338,-0.03985507246376807,ALL_A
000978.SZ,2017-05,2017-05-31,-0.2105855855855857,-0.05180180180180194,ALL_A
600620.SH,2011-11,2011-11-30,-0.21052631578947378,-0.23308270676691734,ALL_A
600960.SH,2018-10,2018-10-31,-0.20999955215394095,-0.07481296758104727,ALL_A
300064.SZ,2012-07,2012-07-31,-0.20962542843153242,-0.021543985637342833,ALL_A
600805.SH,2017-11,2017-11-30,-0.2090483619344773,-0.07332293291731651,ALL_A
300257.SZ,2018-08,2018-08-31,-0.2089252101063125,-0.09511784511784516,ALL_A
300873.SZ,2023-05,2023-05-31,-0.20857589020762823,-0.07969639468690703,ALL_A
600872.SH,2011-09,2011-09-30,-0.2085661080074488,-0.059590316573556956,ALL_A
600422.SH,2017-11,2017-11-30,-0.20824295010845995,-0.02819956616052066,ALL_A
000011.SZ,2018-04,2018-04-27,-0.20819224664165858,-0.06490727532096996,ALL_A
000503.SZ,2018-08,2018-08-31,-0.2078907435508346,-0.1401564478701388,TOP500
300247.SZ,2018-10,2018-10-31,-0.20738636363636365,-0.10511363636363635,ALL_A
000596.SZ,2012-11,2012-11-30,-0.20717175093868145,-0.1609153650563021,TOP300
000876.SZ,2012-08,2012-08-31,-0.2068687200783671,-0.10751104565537561,TOP300
000510.SZ,2024-01,2024-01-31,-0.206741573033708,-0.3820224719101124,ALL_A
300958.SZ,2024-01,2024-01-31,-0.20662378073226273,-0.2886884108258154,ALL_A
300433.SZ,2022-01,2022-01-28,-0.20660005344999288,-0.15434654050857466,TOP300
300869.SZ,2024-01,2024-01-31,-0.2062932957614183,-0.19760479041916157,ALL_A
300024.SZ,2021-04,2021-04-30,-0.2062176165803109,-0.07253886010362709,ALL_A
600777.SH,2018-05,2018-05-31,-0.20599250936329583,-0.32209737827715346,ALL_A
300033.SZ,2017-07,2017-07-31,-0.20587632260437616,-0.040210143463325965,TOP500
600250.SH,2018-01,2018-01-31,-0.2058165548098434,-0.2214765100671141,ALL_A
002187.SZ,2011-05,2011-05-30,-0.20578566732412895,-0.06640368178829736,ALL_A
000912.SZ,2012-07,2012-07-31,-0.20571428571428574,-0.05142857142857138,ALL_A
600590.SH,2011-09,2011-09-29,-0.20553725012123747,-0.05982905982905984,ALL_A
300219.SZ,2018-06,2018-06-29,-0.20519584591350248,-0.10537190082644621,ALL_A
002040.SZ,2011-09,2011-09-30,-0.20506455332010765,-0.06511627906976736,ALL_A
002083.SZ,2011-12,2011-12-30,-0.20505132620623157,-0.07407407407407407,ALL_A
600558.SH,2011-05,2011-05-31,-0.20489536058398328,-0.07295964780994724,ALL_A
300096.SZ,2024-01,2024-01-31,-0.20487804878048776,-0.31463414634146336,ALL_A
600965.SH,2024-01,2024-01-31,-0.20463916151056127,-0.2558139534883722,ALL_A
600889.SH,2017-05,2017-05-31,-0.20452099031216353,-0.115177610333692,ALL_A
603458.SH,2024-01,2024-01-31,-0.20415867629193052,-0.26272352132049515,ALL_A
600057.SH,2017-11,2017-11-30,-0.20403183025923866,-0.1261061946902654,ALL_A
000488.SZ,2023-11,2023-11-30,-0.20403022670025195,-0.057934508816121055,ALL_A
002274.SZ,2011-12,2011-12-30,-0.2039351255663452,-0.11602870813397126,ALL_A
300190.SZ,2018-01,2018-01-31,-0.20385177909918772,-0.13043478260869568,ALL_A
600155.SH,2017-11,2017-11-30,-0.20367109658852334,-0.0928764652840397,ALL_A
600589.SH,2021-01,2021-01-29,-0.20300751879699253,-0.1428571428571429,ALL_A
300418.SZ,2018-08,2018-08-31,-0.2029831387808042,-0.16472114137483784,TOP500
300027.SZ,2018-06,2018-06-29,-0.20292207792207784,-0.06980519480519476,ALL_A
002196.SZ,2017-05,2017-05-31,-0.2028140295091666,-0.055781522370714764,ALL_A
600026.SH,2011-12,2011-12-30,-0.20268542199488493,-0.04391891891891886,TOP300
002781.SZ,2018-01,2018-01-31,-0.20265649332992752,-0.16771998055420512,ALL_A
600755.SH,2011-08,2011-08-31,-0.20243732281439308,-0.09073724007561446,ALL_A
002640.SZ,2021-01,2021-01-29,-0.20238095238095233,-0.1166666666666667,ALL_A
600390.SH,2021-04,2021-04-30,-0.2021744612177655,-0.01317957166392092,ALL_A
000627.SZ,2021-01,2021-01-29,-0.20197478506487498,-0.10075566750629739,ALL_A
603520.SH,2024-01,2024-01-31,-0.201921934181579,-0.2405797101449274,ALL_A
002097.SZ,2011-12,2011-12-30,-0.20189580233310012,-0.10801393728222997,ALL_A
603601.SH,2022-04,2022-04-29,-0.20178571428571423,-0.1607142857142856,ALL_A
600175.SH,2018-08,2018-08-31,-0.20155038759689925,-0.06201550387596888,ALL_A
601390.SH,2011-08,2011-08-31,-0.20130365482296475,-0.07643312101910837,TOP100
603882.SH,2024-04,2024-04-30,-0.2011439778592934,-0.12177314211212531,ALL_A
002295.SZ,2011-12,2011-12-30,-0.2010309278350515,-0.10953608247422686,ALL_A
601933.SH,2021-04,2021-04-30,-0.20099022954279033,-0.06463195691202883,TOP300
002067.SZ,2018-05,2018-05-31,-0.20091153883492663,-0.1870545134968039,ALL_A
300195.SZ,2018-04,2018-04-27,-0.20083990913680783,-0.06190885640584709,ALL_A
605303.SH,2024-01,2024-01-31,-0.2004048582995952,-0.417004048582996,ALL_A
002370.SZ,2019-01,2019-01-31,-0.20028025255515713,-0.032295271049596286,ALL_A
600671.SH,2011-09,2011-09-30,-0.20000000000000007,-0.025130890052356025,ALL_A
